Source;Target;Type
78;2404;Undirected
78;2702;Undirected
79;865;Undirected
80;4764;Undirected
80;4997;Undirected
81;4868;Undirected
82;1917;Undirected
82;3245;Undirected
83;3177;Undirected
85;1234;Undirected
85;3608;Undirected
85;3764;Undirected
85;4165;Undirected
86;1235;Undirected
87;168;Undirected
88;139;Undirected
89;414;Undirected
89;2082;Undirected
90;2033;Undirected
92;928;Undirected
92;2481;Undirected
92;4891;Undirected
93;1818;Undirected
94;806;Undirected
98;312;Undirected
98;1272;Undirected
98;3222;Undirected
99;4282;Undirected
101;669;Undirected
101;3152;Undirected
102;2827;Undirected
103;2791;Undirected
103;3720;Undirected
104;3905;Undirected
105;191;Undirected
105;3263;Undirected
105;3499;Undirected
105;3750;Undirected
105;4026;Undirected
106;1359;Undirected
106;1828;Undirected
106;2454;Undirected
108;2252;Undirected
108;3205;Undirected
109;2981;Undirected
109;4594;Undirected
110;2193;Undirected
111;2610;Undirected
111;4504;Undirected
112;204;Undirected
112;1443;Undirected
112;1545;Undirected
113;2851;Undirected
114;1072;Undirected
116;1169;Undirected
116;1965;Undirected
117;924;Undirected
118;205;Undirected
118;577;Undirected
118;3198;Undirected
119;898;Undirected
119;2618;Undirected
120;415;Undirected
120;866;Undirected
120;1455;Undirected
120;3964;Undirected
121;1924;Undirected
122;2871;Undirected
123;626;Undirected
123;795;Undirected
124;336;Undirected
124;1073;Undirected
124;3989;Undirected
124;4914;Undirected
124;4931;Undirected
125;485;Undirected
125;2474;Undirected
125;2799;Undirected
126;1353;Undirected
126;2441;Undirected
126;4944;Undirected
127;4327;Undirected
128;1260;Undirected
128;3088;Undirected
128;4403;Undirected
129;3418;Undirected
130;411;Undirected
130;480;Undirected
130;2297;Undirected
131;4820;Undirected
132;137;Undirected
132;2878;Undirected
133;1636;Undirected
133;2792;Undirected
133;2937;Undirected
133;3583;Undirected
133;4233;Undirected
134;1389;Undirected
134;3273;Undirected
134;3305;Undirected
135;2892;Undirected
135;4528;Undirected
135;4776;Undirected
136;2473;Undirected
137;3186;Undirected
137;3394;Undirected
137;4427;Undirected
138;3364;Undirected
141;355;Undirected
142;2799;Undirected
145;4001;Undirected
146;2163;Undirected
146;2216;Undirected
147;976;Undirected
147;2764;Undirected
148;670;Undirected
148;1202;Undirected
149;207;Undirected
149;1436;Undirected
149;2125;Undirected
149;2480;Undirected
149;3350;Undirected
150;2434;Undirected
151;614;Undirected
151;1259;Undirected
151;3668;Undirected
152;1299;Undirected
152;3707;Undirected
153;1236;Undirected
153;2889;Undirected
153;4004;Undirected
154;2189;Undirected
154;4090;Undirected
155;194;Undirected
156;1015;Undirected
156;1779;Undirected
157;829;Undirected
158;1109;Undirected
159;3078;Undirected
160;2515;Undirected
160;2869;Undirected
162;698;Undirected
164;2298;Undirected
165;4937;Undirected
167;1075;Undirected
167;1733;Undirected
167;3717;Undirected
169;3243;Undirected
170;2077;Undirected
171;4788;Undirected
172;1548;Undirected
173;231;Undirected
173;975;Undirected
173;2117;Undirected
173;3432;Undirected
174;525;Undirected
174;843;Undirected
174;1327;Undirected
174;3081;Undirected
175;2268;Undirected
176;3698;Undirected
177;1173;Undirected
177;2114;Undirected
178;189;Undirected
178;4416;Undirected
182;1659;Undirected
182;4591;Undirected
183;722;Undirected
184;1684;Undirected
184;2654;Undirected
184;3605;Undirected
185;1853;Undirected
185;2040;Undirected
185;2291;Undirected
185;2311;Undirected
186;4422;Undirected
187;1856;Undirected
188;531;Undirected
188;1701;Undirected
188;3090;Undirected
188;4550;Undirected
189;242;Undirected
189;583;Undirected
189;1472;Undirected
189;2708;Undirected
189;3330;Undirected
190;1929;Undirected
192;1002;Undirected
194;3969;Undirected
196;2031;Undirected
196;4020;Undirected
197;1752;Undirected
197;2928;Undirected
198;383;Undirected
199;3275;Undirected
202;2764;Undirected
203;1115;Undirected
204;835;Undirected
204;1595;Undirected
204;1671;Undirected
204;3110;Undirected
204;3182;Undirected
205;2314;Undirected
205;2448;Undirected
206;4597;Undirected
207;955;Undirected
207;2131;Undirected
209;971;Undirected
211;1116;Undirected
211;4110;Undirected
212;2596;Undirected
213;1040;Undirected
213;2305;Undirected
213;2695;Undirected
214;1769;Undirected
215;830;Undirected
215;962;Undirected
216;971;Undirected
216;1579;Undirected
216;3331;Undirected
219;293;Undirected
219;1556;Undirected
219;2160;Undirected
219;3840;Undirected
221;2115;Undirected
221;4063;Undirected
222;1637;Undirected
223;1420;Undirected
223;3023;Undirected
224;490;Undirected
228;877;Undirected
228;1348;Undirected
228;3946;Undirected
228;4677;Undirected
229;4280;Undirected
230;2237;Undirected
230;3493;Undirected
231;1133;Undirected
231;3155;Undirected
233;569;Undirected
233;2767;Undirected
233;3487;Undirected
234;2438;Undirected
234;4000;Undirected
236;4106;Undirected
237;2247;Undirected
238;4205;Undirected
238;4771;Undirected
240;1312;Undirected
240;4266;Undirected
240;4746;Undirected
241;660;Undirected
241;4573;Undirected
244;602;Undirected
245;2655;Undirected
246;1462;Undirected
247;2742;Undirected
247;4597;Undirected
248;3216;Undirected
248;4390;Undirected
249;818;Undirected
249;1510;Undirected
249;4218;Undirected
249;4753;Undirected
250;3433;Undirected
251;2793;Undirected
252;1916;Undirected
253;2321;Undirected
255;3372;Undirected
255;4668;Undirected
256;2545;Undirected
256;2931;Undirected
256;3714;Undirected
257;3639;Undirected
258;1919;Undirected
258;3602;Undirected
259;1192;Undirected
259;2437;Undirected
262;3902;Undirected
264;1167;Undirected
266;665;Undirected
267;2078;Undirected
267;4662;Undirected
268;2746;Undirected
268;3631;Undirected
269;1182;Undirected
269;1715;Undirected
271;1544;Undirected
271;2037;Undirected
272;1243;Undirected
273;415;Undirected
273;2080;Undirected
273;4546;Undirected
274;338;Undirected
274;3999;Undirected
274;4684;Undirected
275;726;Undirected
276;1944;Undirected
277;3987;Undirected
278;465;Undirected
278;789;Undirected
278;3049;Undirected
278;4897;Undirected
280;3610;Undirected
280;4014;Undirected
281;597;Undirected
284;623;Undirected
284;2368;Undirected
284;4306;Undirected
284;4453;Undirected
285;2395;Undirected
285;3591;Undirected
285;4073;Undirected
286;3779;Undirected
286;4123;Undirected
287;730;Undirected
287;1019;Undirected
288;1225;Undirected
290;752;Undirected
293;2125;Undirected
293;3390;Undirected
294;718;Undirected
294;1598;Undirected
294;3364;Undirected
294;4072;Undirected
296;4177;Undirected
297;1031;Undirected
298;3387;Undirected
299;1019;Undirected
299;1809;Undirected
299;3768;Undirected
300;2592;Undirected
300;4666;Undirected
303;515;Undirected
303;1933;Undirected
305;1209;Undirected
305;2610;Undirected
305;3085;Undirected
305;4245;Undirected
305;4479;Undirected
306;2178;Undirected
307;4112;Undirected
308;1710;Undirected
309;4600;Undirected
310;2817;Undirected
311;4272;Undirected
311;4356;Undirected
313;402;Undirected
313;1497;Undirected
313;2228;Undirected
313;2416;Undirected
313;3666;Undirected
313;4060;Undirected
314;385;Undirected
314;2234;Undirected
314;2974;Undirected
314;3913;Undirected
314;4971;Undirected
315;529;Undirected
316;1214;Undirected
316;1826;Undirected
317;361;Undirected
320;4082;Undirected
320;4264;Undirected
321;896;Undirected
321;1074;Undirected
322;412;Undirected
322;2247;Undirected
322;4188;Undirected
323;713;Undirected
323;2630;Undirected
324;1638;Undirected
325;2082;Undirected
325;4077;Undirected
326;778;Undirected
327;1593;Undirected
328;996;Undirected
328;4386;Undirected
329;2363;Undirected
329;2678;Undirected
329;3018;Undirected
330;1649;Undirected
332;2349;Undirected
332;3219;Undirected
334;865;Undirected
334;1707;Undirected
335;3103;Undirected
338;2759;Undirected
339;869;Undirected
340;553;Undirected
340;1101;Undirected
340;1917;Undirected
340;2886;Undirected
341;2642;Undirected
343;443;Undirected
343;636;Undirected
344;556;Undirected
344;3484;Undirected
346;1313;Undirected
348;4913;Undirected
349;1566;Undirected
350;845;Undirected
350;3397;Undirected
350;4655;Undirected
351;1114;Undirected
351;4341;Undirected
352;2022;Undirected
352;2204;Undirected
354;3895;Undirected
355;1268;Undirected
355;4499;Undirected
356;1875;Undirected
356;4918;Undirected
357;4219;Undirected
357;4633;Undirected
358;1892;Undirected
359;1174;Undirected
359;2286;Undirected
362;2261;Undirected
363;2046;Undirected
363;4878;Undirected
364;1234;Undirected
364;4328;Undirected
365;1189;Undirected
366;2469;Undirected
367;372;Undirected
368;703;Undirected
369;3082;Undirected
369;3547;Undirected
369;4104;Undirected
371;1126;Undirected
372;3555;Undirected
372;4389;Undirected
372;4533;Undirected
373;837;Undirected
373;2645;Undirected
373;3163;Undirected
373;4511;Undirected
374;1544;Undirected
374;2502;Undirected
377;2804;Undirected
377;3674;Undirected
377;4449;Undirected
378;1808;Undirected
379;690;Undirected
379;3521;Undirected
380;1262;Undirected
380;2335;Undirected
380;4246;Undirected
381;1114;Undirected
381;2304;Undirected
382;684;Undirected
383;2981;Undirected
383;4081;Undirected
384;2147;Undirected
385;2601;Undirected
385;3241;Undirected
385;3598;Undirected
386;1447;Undirected
386;1790;Undirected
386;2896;Undirected
387;2454;Undirected
387;3789;Undirected
388;866;Undirected
388;4807;Undirected
389;2757;Undirected
391;4249;Undirected
392;2346;Undirected
394;3454;Undirected
395;2191;Undirected
395;2466;Undirected
395;4427;Undirected
396;1387;Undirected
397;499;Undirected
397;1766;Undirected
399;2658;Undirected
399;3071;Undirected
399;4076;Undirected
400;1310;Undirected
401;2686;Undirected
401;4637;Undirected
402;1014;Undirected
402;2258;Undirected
406;1949;Undirected
407;1507;Undirected
408;460;Undirected
408;867;Undirected
409;1356;Undirected
409;2513;Undirected
410;2704;Undirected
410;4573;Undirected
410;4577;Undirected
411;575;Undirected
411;934;Undirected
412;923;Undirected
412;1984;Undirected
412;3605;Undirected
413;862;Undirected
413;4552;Undirected
414;770;Undirected
415;1015;Undirected
415;2577;Undirected
416;759;Undirected
417;3520;Undirected
418;1696;Undirected
418;1834;Undirected
418;2715;Undirected
418;2920;Undirected
419;2285;Undirected
419;4377;Undirected
421;3738;Undirected
421;4591;Undirected
421;4885;Undirected
422;2788;Undirected
423;1800;Undirected
423;2263;Undirected
423;4791;Undirected
424;1756;Undirected
424;3881;Undirected
425;2209;Undirected
425;3323;Undirected
426;1044;Undirected
427;1558;Undirected
428;1003;Undirected
428;1900;Undirected
429;4860;Undirected
430;862;Undirected
430;2134;Undirected
431;697;Undirected
431;715;Undirected
431;4602;Undirected
432;682;Undirected
432;2068;Undirected
432;3129;Undirected
432;3132;Undirected
434;658;Undirected
434;4373;Undirected
434;4863;Undirected
435;2090;Undirected
438;615;Undirected
438;1023;Undirected
438;1349;Undirected
439;721;Undirected
439;2218;Undirected
439;2803;Undirected
439;4163;Undirected
440;885;Undirected
441;2977;Undirected
442;1981;Undirected
443;4371;Undirected
444;4447;Undirected
445;739;Undirected
445;1096;Undirected
445;3850;Undirected
446;1911;Undirected
446;2146;Undirected
446;3839;Undirected
446;4664;Undirected
447;480;Undirected
447;978;Undirected
447;3077;Undirected
448;3334;Undirected
449;2841;Undirected
450;2875;Undirected
450;4535;Undirected
451;1796;Undirected
451;3303;Undirected
451;3864;Undirected
452;1229;Undirected
452;3872;Undirected
452;4722;Undirected
453;3324;Undirected
453;3430;Undirected
453;3785;Undirected
453;4888;Undirected
455;1023;Undirected
456;3793;Undirected
457;1095;Undirected
457;4080;Undirected
458;2501;Undirected
459;2625;Undirected
460;1630;Undirected
460;4387;Undirected
463;3763;Undirected
464;3760;Undirected
467;923;Undirected
468;4026;Undirected
469;4187;Undirected
471;3440;Undirected
472;2680;Undirected
474;691;Undirected
474;1118;Undirected
478;3395;Undirected
479;1397;Undirected
479;1424;Undirected
481;618;Undirected
482;2976;Undirected
482;3833;Undirected
483;2425;Undirected
484;2520;Undirected
484;2904;Undirected
485;3110;Undirected
486;1282;Undirected
486;1958;Undirected
488;3427;Undirected
488;3897;Undirected
491;1478;Undirected
491;1543;Undirected
491;2984;Undirected
492;2548;Undirected
492;4384;Undirected
493;2071;Undirected
494;2483;Undirected
495;3227;Undirected
496;1342;Undirected
497;2260;Undirected
497;4612;Undirected
498;1281;Undirected
501;1666;Undirected
501;2035;Undirected
502;2218;Undirected
503;3707;Undirected
506;1104;Undirected
507;4476;Undirected
508;3227;Undirected
509;1651;Undirected
509;2462;Undirected
509;4236;Undirected
509;4874;Undirected
510;4434;Undirected
512;1449;Undirected
512;3369;Undirected
512;4284;Undirected
512;4431;Undirected
513;2404;Undirected
513;4904;Undirected
514;2054;Undirected
514;2285;Undirected
514;2516;Undirected
516;2690;Undirected
516;3191;Undirected
517;573;Undirected
517;3354;Undirected
517;4332;Undirected
519;1083;Undirected
519;2642;Undirected
519;3719;Undirected
520;4426;Undirected
521;1997;Undirected
521;4500;Undirected
522;1074;Undirected
524;3038;Undirected
524;3547;Undirected
525;1561;Undirected
525;2037;Undirected
527;1104;Undirected
527;4243;Undirected
528;1987;Undirected
528;2495;Undirected
529;1773;Undirected
530;1373;Undirected
530;4452;Undirected
532;3806;Undirected
533;1708;Undirected
535;2919;Undirected
535;2926;Undirected
536;3333;Undirected
538;813;Undirected
539;618;Undirected
539;668;Undirected
539;3202;Undirected
541;1736;Undirected
541;4844;Undirected
544;4982;Undirected
547;2530;Undirected
547;4809;Undirected
549;4783;Undirected
550;3628;Undirected
551;1099;Undirected
551;3396;Undirected
552;2665;Undirected
552;3632;Undirected
552;4267;Undirected
553;4201;Undirected
556;1367;Undirected
556;3458;Undirected
557;1618;Undirected
559;4086;Undirected
561;3360;Undirected
562;1376;Undirected
562;2704;Undirected
562;4456;Undirected
562;4916;Undirected
563;1711;Undirected
563;2184;Undirected
564;2373;Undirected
565;3322;Undirected
565;4921;Undirected
566;1684;Undirected
566;2288;Undirected
566;4401;Undirected
567;2087;Undirected
567;3893;Undirected
567;4112;Undirected
568;2774;Undirected
569;4192;Undirected
571;1478;Undirected
573;3631;Undirected
574;1281;Undirected
574;1915;Undirected
574;2065;Undirected
575;632;Undirected
575;1489;Undirected
578;2497;Undirected
579;2044;Undirected
579;4785;Undirected
581;653;Undirected
581;986;Undirected
581;2309;Undirected
581;3266;Undirected
581;4413;Undirected
583;2648;Undirected
584;3279;Undirected
584;3374;Undirected
585;4738;Undirected
587;3327;Undirected
588;1690;Undirected
588;1843;Undirected
590;3024;Undirected
591;3529;Undirected
592;4122;Undirected
593;2278;Undirected
593;3019;Undirected
593;3156;Undirected
593;4718;Undirected
593;4843;Undirected
594;4501;Undirected
596;4239;Undirected
596;4476;Undirected
597;2803;Undirected
598;4327;Undirected
600;2320;Undirected
601;2661;Undirected
601;3614;Undirected
602;606;Undirected
602;1553;Undirected
602;3385;Undirected
602;3651;Undirected
603;897;Undirected
603;1972;Undirected
603;4205;Undirected
605;2248;Undirected
605;2374;Undirected
606;4767;Undirected
607;2518;Undirected
607;4995;Undirected
608;1667;Undirected
610;866;Undirected
610;3300;Undirected
610;4552;Undirected
610;4861;Undirected
612;2290;Undirected
614;4947;Undirected
615;3431;Undirected
615;4361;Undirected
615;4706;Undirected
616;3085;Undirected
616;3829;Undirected
617;4070;Undirected
618;3724;Undirected
619;3587;Undirected
621;1267;Undirected
621;4416;Undirected
622;1293;Undirected
622;1692;Undirected
622;3973;Undirected
623;2819;Undirected
624;2361;Undirected
624;4441;Undirected
625;2092;Undirected
626;2402;Undirected
626;3555;Undirected
627;1192;Undirected
627;1705;Undirected
627;4989;Undirected
628;933;Undirected
628;3062;Undirected
629;2705;Undirected
629;2748;Undirected
630;845;Undirected
630;919;Undirected
631;715;Undirected
631;2436;Undirected
631;2754;Undirected
632;1354;Undirected
633;4642;Undirected
636;1153;Undirected
639;887;Undirected
639;1701;Undirected
639;4106;Undirected
640;2442;Undirected
641;1489;Undirected
642;4436;Undirected
642;4814;Undirected
643;689;Undirected
643;1382;Undirected
643;4414;Undirected
644;1669;Undirected
647;1950;Undirected
647;3791;Undirected
648;3043;Undirected
650;4482;Undirected
650;4872;Undirected
651;992;Undirected
651;1632;Undirected
652;3779;Undirected
653;1124;Undirected
653;1614;Undirected
653;1985;Undirected
653;3882;Undirected
656;922;Undirected
656;1857;Undirected
656;3307;Undirected
656;3604;Undirected
656;4087;Undirected
657;2445;Undirected
658;975;Undirected
658;2003;Undirected
658;2667;Undirected
659;3103;Undirected
659;4535;Undirected
661;767;Undirected
661;2877;Undirected
662;2570;Undirected
662;3940;Undirected
664;1911;Undirected
664;3347;Undirected
664;3355;Undirected
665;1387;Undirected
665;1590;Undirected
665;2308;Undirected
666;4325;Undirected
667;1654;Undirected
667;1783;Undirected
667;3305;Undirected
667;4052;Undirected
667;4820;Undirected
668;3592;Undirected
669;3792;Undirected
669;4801;Undirected
670;2921;Undirected
671;1821;Undirected
672;3217;Undirected
673;698;Undirected
673;1772;Undirected
673;4481;Undirected
673;4987;Undirected
674;795;Undirected
674;1524;Undirected
674;2618;Undirected
674;4702;Undirected
675;1463;Undirected
675;3462;Undirected
675;3809;Undirected
676;3214;Undirected
676;4280;Undirected
677;3308;Undirected
679;2985;Undirected
679;3776;Undirected
679;4398;Undirected
680;2250;Undirected
683;1892;Undirected
683;3389;Undirected
684;3477;Undirected
686;3451;Undirected
687;1481;Undirected
688;3423;Undirected
690;1530;Undirected
691;1611;Undirected
692;1923;Undirected
692;4348;Undirected
692;4491;Undirected
695;2877;Undirected
695;4938;Undirected
699;2527;Undirected
700;1354;Undirected
701;1411;Undirected
701;1513;Undirected
701;3591;Undirected
702;1834;Undirected
704;3020;Undirected
706;1093;Undirected
706;4215;Undirected
706;4845;Undirected
707;2257;Undirected
709;2059;Undirected
709;4593;Undirected
710;3595;Undirected
711;2913;Undirected
711;3188;Undirected
711;3206;Undirected
711;3621;Undirected
712;983;Undirected
712;3604;Undirected
712;4032;Undirected
713;2757;Undirected
713;4420;Undirected
714;3612;Undirected
715;2100;Undirected
715;2469;Undirected
716;948;Undirected
716;3789;Undirected
717;2707;Undirected
717;2740;Undirected
717;2940;Undirected
718;1369;Undirected
719;2320;Undirected
719;2436;Undirected
719;3337;Undirected
719;3838;Undirected
719;3930;Undirected
719;4001;Undirected
723;3485;Undirected
724;780;Undirected
724;1043;Undirected
725;1551;Undirected
725;4837;Undirected
727;2853;Undirected
727;4699;Undirected
728;2768;Undirected
729;1872;Undirected
729;4483;Undirected
730;1261;Undirected
730;2884;Undirected
730;3164;Undirected
731;1184;Undirected
732;1021;Undirected
732;3631;Undirected
733;1112;Undirected
734;915;Undirected
734;2098;Undirected
736;4477;Undirected
737;1541;Undirected
737;2215;Undirected
737;3462;Undirected
737;4425;Undirected
738;844;Undirected
738;2552;Undirected
738;4032;Undirected
738;4673;Undirected
739;2662;Undirected
740;3635;Undirected
740;4577;Undirected
741;3710;Undirected
741;3830;Undirected
742;3116;Undirected
743;4794;Undirected
745;1587;Undirected
745;4927;Undirected
746;957;Undirected
746;2273;Undirected
746;4430;Undirected
749;3045;Undirected
750;2337;Undirected
751;3591;Undirected
752;1460;Undirected
752;3262;Undirected
753;1142;Undirected
753;3467;Undirected
754;1551;Undirected
754;1932;Undirected
756;1426;Undirected
756;4736;Undirected
757;1095;Undirected
758;1623;Undirected
763;805;Undirected
763;2502;Undirected
763;2989;Undirected
763;4954;Undirected
765;3980;Undirected
766;3797;Undirected
767;4466;Undirected
768;2390;Undirected
768;4743;Undirected
769;2838;Undirected
770;2576;Undirected
771;1778;Undirected
771;4309;Undirected
773;1363;Undirected
776;2074;Undirected
778;2207;Undirected
778;4041;Undirected
778;4977;Undirected
779;2980;Undirected
780;2005;Undirected
780;3883;Undirected
782;1824;Undirected
784;3291;Undirected
784;3357;Undirected
786;897;Undirected
786;1861;Undirected
787;2314;Undirected
787;4916;Undirected
791;2524;Undirected
792;4935;Undirected
793;1288;Undirected
793;3548;Undirected
795;2695;Undirected
795;2894;Undirected
796;2391;Undirected
797;4776;Undirected
802;1404;Undirected
802;3060;Undirected
802;4109;Undirected
804;1709;Undirected
804;4103;Undirected
805;4946;Undirected
808;1104;Undirected
808;3908;Undirected
808;4512;Undirected
810;1083;Undirected
810;2677;Undirected
810;4378;Undirected
812;2380;Undirected
814;2755;Undirected
815;1912;Undirected
815;3813;Undirected
815;4482;Undirected
816;3219;Undirected
816;3222;Undirected
817;1078;Undirected
818;2786;Undirected
818;3598;Undirected
818;3932;Undirected
819;2122;Undirected
819;4315;Undirected
820;2016;Undirected
821;2306;Undirected
822;1810;Undirected
823;943;Undirected
824;2141;Undirected
825;3001;Undirected
826;985;Undirected
827;2794;Undirected
828;1056;Undirected
828;4298;Undirected
829;1627;Undirected
829;4476;Undirected
831;3735;Undirected
832;1854;Undirected
832;1917;Undirected
833;3554;Undirected
834;2156;Undirected
834;2554;Undirected
836;2327;Undirected
836;2784;Undirected
836;4084;Undirected
837;1010;Undirected
837;1078;Undirected
837;2067;Undirected
838;2077;Undirected
838;3672;Undirected
841;936;Undirected
841;1861;Undirected
841;1879;Undirected
841;4107;Undirected
842;2802;Undirected
843;3098;Undirected
844;1830;Undirected
844;1952;Undirected
844;2708;Undirected
845;1254;Undirected
845;3933;Undirected
846;1350;Undirected
846;3389;Undirected
846;4968;Undirected
847;2245;Undirected
850;1502;Undirected
851;1103;Undirected
851;1932;Undirected
851;3857;Undirected
852;2241;Undirected
852;4110;Undirected
855;1617;Undirected
856;1772;Undirected
856;3807;Undirected
856;3923;Undirected
857;4438;Undirected
858;3436;Undirected
860;1287;Undirected
860;3723;Undirected
861;1552;Undirected
862;2538;Undirected
863;2520;Undirected
863;3914;Undirected
864;3269;Undirected
866;2165;Undirected
866;3717;Undirected
867;2683;Undirected
867;4988;Undirected
868;2172;Undirected
870;1178;Undirected
870;3249;Undirected
870;3545;Undirected
873;1863;Undirected
873;3807;Undirected
873;4897;Undirected
874;3086;Undirected
874;3515;Undirected
875;1364;Undirected
875;4154;Undirected
875;4425;Undirected
879;1210;Undirected
879;2636;Undirected
881;3851;Undirected
881;4136;Undirected
882;4543;Undirected
883;1362;Undirected
883;4845;Undirected
884;4014;Undirected
886;1272;Undirected
887;4428;Undirected
888;1643;Undirected
888;1933;Undirected
888;2395;Undirected
890;4384;Undirected
894;3895;Undirected
895;2254;Undirected
895;2680;Undirected
895;4024;Undirected
896;1501;Undirected
898;3667;Undirected
899;1748;Undirected
899;2666;Undirected
899;3221;Undirected
899;3446;Undirected
900;3550;Undirected
900;4431;Undirected
902;1344;Undirected
902;2592;Undirected
903;3844;Undirected
903;4625;Undirected
904;2506;Undirected
905;940;Undirected
905;1813;Undirected
905;4930;Undirected
906;4465;Undirected
907;2790;Undirected
908;1400;Undirected
910;2358;Undirected
911;2348;Undirected
913;1813;Undirected
913;2806;Undirected
914;1270;Undirected
915;1630;Undirected
915;1641;Undirected
915;2982;Undirected
915;4057;Undirected
915;4663;Undirected
917;3623;Undirected
918;1087;Undirected
920;2258;Undirected
921;930;Undirected
923;998;Undirected
923;2173;Undirected
923;4301;Undirected
924;1580;Undirected
925;1362;Undirected
926;4042;Undirected
927;1591;Undirected
927;2723;Undirected
927;2968;Undirected
929;1212;Undirected
929;4922;Undirected
930;2153;Undirected
930;2892;Undirected
931;3352;Undirected
934;3278;Undirected
935;2950;Undirected
936;1285;Undirected
936;2236;Undirected
938;4035;Undirected
938;4523;Undirected
939;3239;Undirected
939;3710;Undirected
940;982;Undirected
940;1169;Undirected
940;2890;Undirected
940;2983;Undirected
941;2990;Undirected
941;3235;Undirected
941;4658;Undirected
942;3736;Undirected
943;2175;Undirected
943;4759;Undirected
944;3514;Undirected
945;4254;Undirected
947;3949;Undirected
948;4132;Undirected
950;1217;Undirected
950;2189;Undirected
951;4166;Undirected
953;1542;Undirected
953;4581;Undirected
954;3258;Undirected
955;2481;Undirected
955;4394;Undirected
955;4870;Undirected
956;2970;Undirected
957;962;Undirected
959;3399;Undirected
959;4090;Undirected
959;4711;Undirected
961;2716;Undirected
962;3344;Undirected
962;3733;Undirected
964;2298;Undirected
964;2548;Undirected
965;1975;Undirected
965;3869;Undirected
965;4211;Undirected
965;4480;Undirected
966;4853;Undirected
967;3695;Undirected
968;2014;Undirected
969;4201;Undirected
970;3218;Undirected
972;2991;Undirected
972;3601;Undirected
972;4726;Undirected
975;2277;Undirected
977;1659;Undirected
977;2313;Undirected
977;4528;Undirected
979;3418;Undirected
979;3472;Undirected
981;4135;Undirected
983;4574;Undirected
984;4550;Undirected
985;1155;Undirected
987;3334;Undirected
989;3391;Undirected
990;1887;Undirected
991;2642;Undirected
992;2122;Undirected
992;3422;Undirected
994;1492;Undirected
995;1454;Undirected
996;4074;Undirected
998;2605;Undirected
999;1846;Undirected
999;4150;Undirected
1000;3762;Undirected
1001;1739;Undirected
1001;3791;Undirected
1001;4034;Undirected
1001;4906;Undirected
1002;3007;Undirected
1002;4255;Undirected
1002;4613;Undirected
1003;2041;Undirected
1003;2089;Undirected
1003;3077;Undirected
1003;4032;Undirected
1003;4229;Undirected
1004;1090;Undirected
1004;2419;Undirected
1005;1094;Undirected
1006;2637;Undirected
1009;1021;Undirected
1009;1199;Undirected
1010;1696;Undirected
1010;4974;Undirected
1012;1275;Undirected
1012;1440;Undirected
1012;1949;Undirected
1012;2582;Undirected
1013;1438;Undirected
1013;3019;Undirected
1013;3417;Undirected
1015;2346;Undirected
1016;3754;Undirected
1017;2346;Undirected
1017;2693;Undirected
1017;4610;Undirected
1019;3211;Undirected
1021;2325;Undirected
1022;4066;Undirected
1023;2954;Undirected
