Source;Target;Type
1489;3197;Undirected
1491;3898;Undirected
1493;3738;Undirected
1494;2424;Undirected
1496;2139;Undirected
1497;3364;Undirected
1498;3941;Undirected
1500;3994;Undirected
1500;4873;Undirected
1501;2363;Undirected
1501;4591;Undirected
1503;2751;Undirected
1504;1917;Undirected
1515;3461;Undirected
1516;2596;Undirected
1518;3938;Undirected
1527;3947;Undirected
1535;2193;Undirected
1538;2152;Undirected
1539;2038;Undirected
1543;3057;Undirected
1544;4632;Undirected
1546;1575;Undirected
1546;1624;Undirected
1547;2636;Undirected
1550;1826;Undirected
1557;4216;Undirected
1558;4102;Undirected
1566;2280;Undirected
1579;3347;Undirected
1581;4361;Undirected
1582;4866;Undirected
1584;3943;Undirected
1588;3834;Undirected
1592;2803;Undirected
1594;1955;Undirected
1597;4188;Undirected
1600;4641;Undirected
1610;4610;Undirected
1613;2919;Undirected
1614;2109;Undirected
1618;4445;Undirected
1619;2264;Undirected
1621;2210;Undirected
1624;3628;Undirected
1625;3540;Undirected
1626;4925;Undirected
1631;3763;Undirected
1633;3351;Undirected
1633;4589;Undirected
1638;2577;Undirected
1640;4447;Undirected
1642;4759;Undirected
1643;2226;Undirected
1643;4915;Undirected
1647;2278;Undirected
1648;2864;Undirected
1649;2852;Undirected
1651;2830;Undirected
1652;2659;Undirected
1653;3159;Undirected
1655;3239;Undirected
1661;4748;Undirected
1664;3842;Undirected
1666;3240;Undirected
1666;4621;Undirected
1667;4837;Undirected
1670;4376;Undirected
1670;4982;Undirected
1677;4522;Undirected
1678;4783;Undirected
1680;4744;Undirected
1683;3625;Undirected
1684;2108;Undirected
1687;2686;Undirected
1687;4653;Undirected
1688;4168;Undirected
1693;3587;Undirected
1700;3084;Undirected
1700;4182;Undirected
1710;3751;Undirected
1711;3597;Undirected
1714;2635;Undirected
1721;4283;Undirected
1724;2769;Undirected
1725;3471;Undirected
1737;2141;Undirected
1740;2193;Undirected
1742;2010;Undirected
1744;2356;Undirected
1745;1764;Undirected
1746;2516;Undirected
1746;4265;Undirected
1746;4484;Undirected
1750;4527;Undirected
1753;3941;Undirected
1755;4476;Undirected
1756;4673;Undirected
1760;2447;Undirected
1762;2812;Undirected
1762;4735;Undirected
1770;3039;Undirected
1770;3436;Undirected
1772;3890;Undirected
1775;2791;Undirected
1779;2839;Undirected
1779;3042;Undirected
1796;4011;Undirected
1796;4748;Undirected
1797;2595;Undirected
1804;4055;Undirected
1812;4291;Undirected
1813;3560;Undirected
1814;3970;Undirected
1817;4042;Undirected
1818;3494;Undirected
1819;4251;Undirected
1820;3109;Undirected
1829;4333;Undirected
1834;3496;Undirected
1838;4436;Undirected
1840;4622;Undirected
1842;2775;Undirected
1844;2854;Undirected
1844;4582;Undirected
1846;4942;Undirected
1851;3184;Undirected
1855;3876;Undirected
1857;4174;Undirected
1858;4987;Undirected
1859;2347;Undirected
1863;2558;Undirected
1863;3388;Undirected
1864;2134;Undirected
1870;3300;Undirected
1870;4908;Undirected
1875;3399;Undirected
1875;3485;Undirected
1876;4616;Undirected
1878;4375;Undirected
1880;2607;Undirected
1882;4205;Undirected
1883;2774;Undirected
1885;4234;Undirected
1887;4410;Undirected
1896;2850;Undirected
1900;2664;Undirected
1903;2690;Undirected
1904;2996;Undirected
1913;2811;Undirected
1913;4141;Undirected
1918;2286;Undirected
1920;2376;Undirected
1926;2783;Undirected
1927;3609;Undirected
1927;4690;Undirected
1929;4196;Undirected
1930;2978;Undirected
1930;3530;Undirected
1937;4993;Undirected
1940;4873;Undirected
1943;3012;Undirected
1944;2076;Undirected
1947;4318;Undirected
1947;4624;Undirected
1951;4819;Undirected
1961;2364;Undirected
1964;4178;Undirected
1965;4845;Undirected
1968;3547;Undirected
1971;3131;Undirected
1972;4884;Undirected
1974;4493;Undirected
1982;2453;Undirected
1985;3693;Undirected
1985;4071;Undirected
1986;2461;Undirected
1988;3018;Undirected
2001;4456;Undirected
2009;3952;Undirected
2014;4510;Undirected
2018;4565;Undirected
2019;3751;Undirected
2023;4467;Undirected
2027;2315;Undirected
2027;3869;Undirected
2030;2131;Undirected
2040;4801;Undirected
2041;3641;Undirected
2041;4044;Undirected
2042;3926;Undirected
2045;4479;Undirected
2047;4087;Undirected
2048;2714;Undirected
2048;3695;Undirected
2048;4695;Undirected
2051;3576;Undirected
2056;2118;Undirected
2058;4938;Undirected
2062;4893;Undirected
2065;2124;Undirected
2066;3329;Undirected
2071;4219;Undirected
2072;3843;Undirected
2079;3219;Undirected
2087;3718;Undirected
2092;3528;Undirected
2094;4033;Undirected
2103;2590;Undirected
2103;3577;Undirected
2105;3670;Undirected
2106;3819;Undirected
2109;2218;Undirected
2111;2817;Undirected
2111;3973;Undirected
2115;2211;Undirected
2115;3604;Undirected
2121;2685;Undirected
2126;4899;Undirected
2127;2470;Undirected
2133;4690;Undirected
2134;3022;Undirected
2135;3068;Undirected
2135;4981;Undirected
2145;2652;Undirected
2152;4739;Undirected
2158;2620;Undirected
2162;2712;Undirected
2163;3716;Undirected
2165;2671;Undirected
2169;4675;Undirected
2170;3360;Undirected
2177;4527;Undirected
2186;4358;Undirected
2191;3855;Undirected
2195;4734;Undirected
2198;2951;Undirected
2199;3898;Undirected
2201;2738;Undirected
2201;4279;Undirected
2206;2402;Undirected
2209;2600;Undirected
2213;2978;Undirected
2218;4642;Undirected
2222;2520;Undirected
2225;3803;Undirected
2230;3954;Undirected
2234;4435;Undirected
2238;2924;Undirected
2249;2813;Undirected
2250;3448;Undirected
2257;3245;Undirected
2261;4794;Undirected
2267;4619;Undirected
2272;4848;Undirected
2274;4516;Undirected
2278;4904;Undirected
2282;3700;Undirected
2298;3929;Undirected
2301;4128;Undirected
2302;3828;Undirected
2308;3219;Undirected
2308;3927;Undirected
2309;3006;Undirected
2312;3044;Undirected
2312;3672;Undirected
2314;3625;Undirected
2317;3465;Undirected
2318;3310;Undirected
2332;4937;Undirected
2333;3105;Undirected
2337;2579;Undirected
2342;4198;Undirected
2349;3495;Undirected
2350;4053;Undirected
2360;4050;Undirected
2375;3421;Undirected
2375;4771;Undirected
2379;3057;Undirected
2382;4565;Undirected
2385;4886;Undirected
2388;2917;Undirected
2403;2767;Undirected
2409;3414;Undirected
2411;2848;Undirected
2412;4170;Undirected
2417;3736;Undirected
2428;3612;Undirected
2431;3346;Undirected
2434;3394;Undirected
2437;2741;Undirected
2437;4286;Undirected
2444;3132;Undirected
2452;3736;Undirected
2454;4445;Undirected
2467;2724;Undirected
2470;2973;Undirected
2470;4060;Undirected
2475;3419;Undirected
2478;4252;Undirected
2485;3375;Undirected
2489;4475;Undirected
2489;4832;Undirected
2494;3781;Undirected
2495;2916;Undirected
2498;4021;Undirected
2498;4153;Undirected
2501;4226;Undirected
2504;2789;Undirected
2506;2535;Undirected
2510;3549;Undirected
2510;3735;Undirected
2516;4333;Undirected
2526;3742;Undirected
2529;4929;Undirected
2533;4532;Undirected
2544;3497;Undirected
2544;4668;Undirected
2554;3751;Undirected
2556;2642;Undirected
2563;2786;Undirected
2568;2947;Undirected
2570;3325;Undirected
2572;4768;Undirected
2575;4503;Undirected
2580;4387;Undirected
2582;4742;Undirected
2584;4680;Undirected
2589;3910;Undirected
2594;3816;Undirected
2594;4749;Undirected
2596;2848;Undirected
2600;3614;Undirected
2604;4381;Undirected
2606;4587;Undirected
2613;2821;Undirected
2618;2642;Undirected
2620;3855;Undirected
2623;4627;Undirected
2628;4708;Undirected
2632;2985;Undirected
2633;4281;Undirected
2634;4606;Undirected
2639;2980;Undirected
2639;4581;Undirected
2641;2827;Undirected
2641;2863;Undirected
2643;4410;Undirected
2647;2805;Undirected
2650;4828;Undirected
2658;3419;Undirected
2659;4324;Undirected
2663;4915;Undirected
2666;4498;Undirected
2669;4609;Undirected
2681;4847;Undirected
2691;4548;Undirected
2694;2788;Undirected
2703;3736;Undirected
2704;3365;Undirected
2717;4738;Undirected
2718;3001;Undirected
2719;3603;Undirected
2719;4372;Undirected
2725;3579;Undirected
2729;3116;Undirected
2730;3385;Undirected
2756;4715;Undirected
2760;3780;Undirected
2762;4137;Undirected
2763;2788;Undirected
2772;3523;Undirected
2779;4006;Undirected
2795;4430;Undirected
2796;4257;Undirected
2797;3921;Undirected
2804;4076;Undirected
2804;4276;Undirected
2813;4450;Undirected
2816;4918;Undirected
2825;4387;Undirected
2832;3054;Undirected
2834;4330;Undirected
2835;4109;Undirected
2839;2959;Undirected
2846;3463;Undirected
2848;4114;Undirected
2852;4162;Undirected
2862;4394;Undirected
2862;4408;Undirected
2862;4988;Undirected
2868;3803;Undirected
2870;4443;Undirected
2871;3565;Undirected
2873;3375;Undirected
2875;3251;Undirected
2877;4300;Undirected
2878;2886;Undirected
2878;2891;Undirected
2879;3317;Undirected
2879;3794;Undirected
2880;3063;Undirected
2884;4160;Undirected
2896;4309;Undirected
2898;3136;Undirected
2898;3854;Undirected
2901;4364;Undirected
2904;3582;Undirected
2907;4088;Undirected
2908;2997;Undirected
2920;2927;Undirected
2924;3580;Undirected
2928;3655;Undirected
2929;3257;Undirected
2930;4512;Undirected
2933;4078;Undirected
2938;3304;Undirected
2938;3732;Undirected
2945;4289;Undirected
2946;4401;Undirected
2949;4156;Undirected
2954;4300;Undirected
2960;3455;Undirected
2969;3425;Undirected
2977;3251;Undirected
2978;4041;Undirected
2980;3541;Undirected
2987;3856;Undirected
2991;3953;Undirected
2994;4284;Undirected
2994;4335;Undirected
2995;3059;Undirected
2996;4668;Undirected
3002;4374;Undirected
3002;4453;Undirected
3019;4627;Undirected
3025;4915;Undirected
3026;4308;Undirected
3039;3774;Undirected
3040;3337;Undirected
3042;4754;Undirected
3047;3333;Undirected
3056;3252;Undirected
3060;4810;Undirected
3065;3588;Undirected
3065;4709;Undirected
3068;4386;Undirected
3074;3715;Undirected
3079;3756;Undirected
3085;3692;Undirected
3089;3519;Undirected
3089;3775;Undirected
3094;3275;Undirected
3099;4558;Undirected
3103;4593;Undirected
3122;4219;Undirected
3124;4747;Undirected
3124;4886;Undirected
3130;4109;Undirected
3131;3642;Undirected
3133;3328;Undirected
3142;3544;Undirected
3155;3662;Undirected
3160;4759;Undirected
3172;4675;Undirected
3174;4567;Undirected
3180;4797;Undirected
3181;4599;Undirected
3193;3979;Undirected
3194;3828;Undirected
3208;4447;Undirected
3220;4414;Undirected
3223;4451;Undirected
3225;4875;Undirected
3227;4883;Undirected
3238;4675;Undirected
3239;4127;Undirected
3241;4652;Undirected
3243;3339;Undirected
3243;4810;Undirected
3251;3637;Undirected
3254;4533;Undirected
3259;4081;Undirected
3259;4486;Undirected
3260;4759;Undirected
3263;4804;Undirected
3266;3326;Undirected
3274;4204;Undirected
3288;3475;Undirected
3293;3940;Undirected
3294;3690;Undirected
3294;4764;Undirected
3297;3497;Undirected
3298;4926;Undirected
3303;4641;Undirected
3310;3825;Undirected
3310;4222;Undirected
3314;3508;Undirected
3316;3644;Undirected
3322;4546;Undirected
3323;4448;Undirected
3326;4274;Undirected
3333;3669;Undirected
3347;4372;Undirected
3348;3542;Undirected
3355;4884;Undirected
3358;4052;Undirected
3365;3564;Undirected
3368;4655;Undirected
3370;4808;Undirected
3390;3756;Undirected
3406;3951;Undirected
3421;4287;Undirected
3425;3936;Undirected
3428;4042;Undirected
3430;4472;Undirected
3433;3718;Undirected
3441;3495;Undirected
3444;3591;Undirected
3448;4282;Undirected
3452;4499;Undirected
3481;4790;Undirected
3482;4679;Undirected
3484;4934;Undirected
3485;4987;Undirected
3487;4046;Undirected
3495;4263;Undirected
3509;4738;Undirected
3513;4998;Undirected
3516;4064;Undirected
3521;3778;Undirected
3523;4106;Undirected
3526;4853;Undirected
3547;4479;Undirected
3555;4720;Undirected
3556;4726;Undirected
3558;4605;Undirected
3566;3957;Undirected
3567;3833;Undirected
3577;3772;Undirected
3597;4896;Undirected
3607;3887;Undirected
3609;4176;Undirected
3611;4894;Undirected
3622;3702;Undirected
3649;3844;Undirected
3650;4601;Undirected
3652;4294;Undirected
3656;3917;Undirected
3671;4975;Undirected
3672;4802;Undirected
3676;4395;Undirected
3680;4850;Undirected
3686;4347;Undirected
3686;4655;Undirected
3689;4347;Undirected
3693;4567;Undirected
3703;4160;Undirected
3720;4637;Undirected
3735;4975;Undirected
3744;4147;Undirected
3754;4566;Undirected
3760;3968;Undirected
3772;3863;Undirected
3772;4744;Undirected
3779;4570;Undirected
3785;4537;Undirected
3791;4051;Undirected
3793;3837;Undirected
3793;3916;Undirected
3794;3867;Undirected
3795;4503;Undirected
3799;3997;Undirected
3803;4248;Undirected
3831;4775;Undirected
3832;4436;Undirected
3872;4303;Undirected
3880;4934;Undirected
3914;4229;Undirected
3919;4412;Undirected
3924;4776;Undirected
3926;4624;Undirected
3932;4377;Undirected
3961;4888;Undirected
3968;4372;Undirected
3969;4209;Undirected
3977;4981;Undirected
3978;4346;Undirected
3984;4934;Undirected
3993;4757;Undirected
3995;4991;Undirected
4026;4576;Undirected
4038;4977;Undirected
4039;4761;Undirected
4040;4184;Undirected
4095;4625;Undirected
4097;4287;Undirected
4101;4812;Undirected
4103;4428;Undirected
4128;4650;Undirected
4146;4348;Undirected
4152;4999;Undirected
4155;4959;Undirected
4159;4788;Undirected
4172;4352;Undirected
4204;4545;Undirected
4210;4328;Undirected
4218;4382;Undirected
4231;4541;Undirected
4234;4265;Undirected
4239;4329;Undirected
4242;4824;Undirected
4261;4772;Undirected
4275;4620;Undirected
4284;4931;Undirected
4289;4425;Undirected
4289;4756;Undirected
4301;4649;Undirected
4316;4528;Undirected
4352;4417;Undirected
4381;4699;Undirected
4400;4677;Undirected
4494;4791;Undirected
4501;4846;Undirected
4502;4884;Undirected
4513;4570;Undirected
4514;4606;Undirected
4520;4710;Undirected
4524;4826;Undirected
4546;4924;Undirected
4551;4663;Undirected
4558;4894;Undirected
4558;4916;Undirected
4596;4608;Undirected
4605;4966;Undirected
4617;4654;Undirected
4639;4916;Undirected
4642;4722;Undirected
4644;4779;Undirected
4659;4686;Undirected
