Source;Target;Type
49;5909;Undirected
49;7244;Undirected
49;7536;Undirected
49;7855;Undirected
49;8520;Undirected
49;9029;Undirected
49;9865;Undirected
50;116;Undirected
50;857;Undirected
50;1689;Undirected
50;1891;Undirected
50;1932;Undirected
50;2502;Undirected
50;2879;Undirected
50;5003;Undirected
50;6380;Undirected
50;6539;Undirected
50;8007;Undirected
50;8142;Undirected
50;8223;Undirected
50;8584;Undirected
51;401;Undirected
51;2101;Undirected
51;2644;Undirected
51;2911;Undirected
51;3251;Undirected
51;3635;Undirected
51;4412;Undirected
51;4432;Undirected
51;4878;Undirected
51;6811;Undirected
51;7063;Undirected
51;7248;Undirected
51;7366;Undirected
51;7693;Undirected
51;7801;Undirected
51;7845;Undirected
51;8609;Undirected
51;8921;Undirected
51;9155;Undirected
52;378;Undirected
52;1061;Undirected
52;1098;Undirected
52;1750;Undirected
52;3785;Undirected
52;4769;Undirected
52;5827;Undirected
52;6031;Undirected
52;6282;Undirected
52;6389;Undirected
52;6403;Undirected
52;6517;Undirected
52;8031;Undirected
52;8128;Undirected
52;8548;Undirected
53;243;Undirected
53;767;Undirected
53;961;Undirected
53;1781;Undirected
53;1952;Undirected
53;3435;Undirected
53;3452;Undirected
53;4656;Undirected
53;5073;Undirected
53;5534;Undirected
53;5852;Undirected
53;6060;Undirected
53;6555;Undirected
53;6773;Undirected
53;6805;Undirected
53;6882;Undirected
53;7314;Undirected
53;8424;Undirected
53;8622;Undirected
53;8951;Undirected
53;9379;Undirected
54;85;Undirected
54;521;Undirected
54;1688;Undirected
54;1698;Undirected
54;2379;Undirected
54;2798;Undirected
54;3110;Undirected
54;4719;Undirected
54;4901;Undirected
54;5849;Undirected
54;5877;Undirected
54;6297;Undirected
54;6633;Undirected
54;7276;Undirected
54;7314;Undirected
54;7522;Undirected
54;8373;Undirected
55;2005;Undirected
55;2112;Undirected
55;2207;Undirected
55;2247;Undirected
55;2278;Undirected
55;2338;Undirected
55;2851;Undirected
55;3853;Undirected
55;4216;Undirected
55;5766;Undirected
55;6903;Undirected
55;7013;Undirected
55;7527;Undirected
55;7627;Undirected
55;7976;Undirected
55;8630;Undirected
55;9117;Undirected
55;9353;Undirected
55;9442;Undirected
55;9714;Undirected
55;9937;Undirected
55;9971;Undirected
56;156;Undirected
56;493;Undirected
56;895;Undirected
56;951;Undirected
56;974;Undirected
56;1663;Undirected
56;2399;Undirected
56;2473;Undirected
56;2851;Undirected
56;2913;Undirected
56;2969;Undirected
56;3033;Undirected
56;3179;Undirected
56;3455;Undirected
56;4942;Undirected
56;6117;Undirected
56;6168;Undirected
56;6934;Undirected
56;7597;Undirected
56;7875;Undirected
56;7934;Undirected
56;8564;Undirected
56;8851;Undirected
56;9424;Undirected
56;9429;Undirected
57;279;Undirected
57;1843;Undirected
57;2528;Undirected
57;2880;Undirected
57;2930;Undirected
57;4067;Undirected
57;4402;Undirected
57;5336;Undirected
57;7268;Undirected
57;7274;Undirected
57;8342;Undirected
57;9516;Undirected
57;9925;Undirected
58;864;Undirected
58;895;Undirected
58;918;Undirected
58;1095;Undirected
58;1697;Undirected
58;2090;Undirected
58;2558;Undirected
58;2579;Undirected
58;2606;Undirected
58;2626;Undirected
58;3040;Undirected
58;4009;Undirected
58;4447;Undirected
58;4930;Undirected
58;5126;Undirected
58;5790;Undirected
58;7224;Undirected
58;7254;Undirected
58;7716;Undirected
58;8552;Undirected
58;9120;Undirected
58;9709;Undirected
59;239;Undirected
59;551;Undirected
59;970;Undirected
59;1231;Undirected
59;1790;Undirected
59;2282;Undirected
59;2861;Undirected
59;3755;Undirected
59;4678;Undirected
59;5118;Undirected
59;5387;Undirected
59;5527;Undirected
59;5881;Undirected
59;6671;Undirected
59;7615;Undirected
59;8176;Undirected
59;8376;Undirected
59;8380;Undirected
59;8433;Undirected
59;9289;Undirected
59;9393;Undirected
59;9579;Undirected
60;154;Undirected
60;485;Undirected
60;811;Undirected
60;899;Undirected
60;1497;Undirected
60;2148;Undirected
60;4438;Undirected
60;5000;Undirected
60;5402;Undirected
60;6664;Undirected
60;7014;Undirected
60;8664;Undirected
60;9342;Undirected
60;9729;Undirected
60;9810;Undirected
61;243;Undirected
61;298;Undirected
61;1310;Undirected
61;1805;Undirected
61;3022;Undirected
61;3746;Undirected
61;4162;Undirected
61;4363;Undirected
61;4379;Undirected
61;4899;Undirected
61;5945;Undirected
61;6142;Undirected
61;6730;Undirected
61;7805;Undirected
61;8478;Undirected
61;8787;Undirected
61;9115;Undirected
61;9587;Undirected
62;241;Undirected
62;2617;Undirected
62;3087;Undirected
62;3678;Undirected
62;4070;Undirected
62;4333;Undirected
62;4610;Undirected
62;5783;Undirected
62;5984;Undirected
62;6722;Undirected
62;7660;Undirected
62;8084;Undirected
62;9192;Undirected
62;9541;Undirected
62;9722;Undirected
63;393;Undirected
63;963;Undirected
63;1490;Undirected
63;1584;Undirected
63;1765;Undirected
63;1801;Undirected
63;3240;Undirected
63;3788;Undirected
63;3884;Undirected
63;4287;Undirected
63;4474;Undirected
63;4651;Undirected
63;4664;Undirected
63;4909;Undirected
63;5541;Undirected
63;7091;Undirected
63;7205;Undirected
63;7696;Undirected
63;7806;Undirected
63;7970;Undirected
63;8044;Undirected
63;8062;Undirected
63;8887;Undirected
64;1071;Undirected
64;1076;Undirected
64;2673;Undirected
64;2718;Undirected
64;2763;Undirected
64;4841;Undirected
64;5052;Undirected
64;5913;Undirected
64;7390;Undirected
64;7834;Undirected
64;8691;Undirected
64;8932;Undirected
65;309;Undirected
65;1012;Undirected
65;1527;Undirected
65;1586;Undirected
65;2888;Undirected
65;3291;Undirected
65;3498;Undirected
65;3718;Undirected
65;3908;Undirected
65;4413;Undirected
65;4503;Undirected
65;4579;Undirected
65;4925;Undirected
65;4938;Undirected
65;5291;Undirected
65;5772;Undirected
65;5959;Undirected
65;6598;Undirected
65;7058;Undirected
65;7693;Undirected
65;8571;Undirected
65;9250;Undirected
66;134;Undirected
66;567;Undirected
66;948;Undirected
66;1605;Undirected
66;2296;Undirected
66;2931;Undirected
66;3120;Undirected
66;3490;Undirected
66;3550;Undirected
66;5240;Undirected
66;5262;Undirected
66;5341;Undirected
66;5694;Undirected
66;6617;Undirected
66;7663;Undirected
66;8207;Undirected
66;9016;Undirected
66;9690;Undirected
67;1017;Undirected
67;1525;Undirected
67;2168;Undirected
67;3093;Undirected
67;3564;Undirected
67;3974;Undirected
67;3997;Undirected
67;4235;Undirected
67;6526;Undirected
67;6530;Undirected
67;6652;Undirected
67;6845;Undirected
67;7379;Undirected
67;7593;Undirected
67;7852;Undirected
67;8319;Undirected
67;8334;Undirected
67;8708;Undirected
67;9200;Undirected
67;9232;Undirected
68;941;Undirected
68;1101;Undirected
68;2177;Undirected
68;2374;Undirected
68;2390;Undirected
68;3667;Undirected
68;4264;Undirected
68;7970;Undirected
68;8390;Undirected
68;8807;Undirected
68;8976;Undirected
68;9423;Undirected
68;9618;Undirected
69;182;Undirected
69;1032;Undirected
69;1440;Undirected
69;1583;Undirected
69;1974;Undirected
69;2057;Undirected
69;2106;Undirected
69;2695;Undirected
69;2719;Undirected
69;3475;Undirected
69;3650;Undirected
69;4102;Undirected
69;4802;Undirected
69;5011;Undirected
69;5929;Undirected
69;6323;Undirected
69;7306;Undirected
69;8676;Undirected
69;9323;Undirected
69;9992;Undirected
70;1379;Undirected
70;1696;Undirected
70;1715;Undirected
70;2022;Undirected
70;2624;Undirected
70;3439;Undirected
70;3459;Undirected
70;4092;Undirected
70;4977;Undirected
70;5131;Undirected
70;5372;Undirected
70;5754;Undirected
70;6059;Undirected
70;6226;Undirected
70;7696;Undirected
70;7818;Undirected
70;8257;Undirected
70;8573;Undirected
70;8687;Undirected
70;8866;Undirected
70;9236;Undirected
70;9298;Undirected
70;9426;Undirected
70;9942;Undirected
71;172;Undirected
71;500;Undirected
71;761;Undirected
71;1095;Undirected
71;2212;Undirected
71;2951;Undirected
71;3214;Undirected
71;3785;Undirected
71;5853;Undirected
71;5990;Undirected
71;7417;Undirected
71;7526;Undirected
71;7908;Undirected
71;8113;Undirected
71;9109;Undirected
71;9163;Undirected
71;9282;Undirected
72;1930;Undirected
72;2207;Undirected
72;2371;Undirected
72;3764;Undirected
72;4225;Undirected
72;5105;Undirected
72;5253;Undirected
72;5301;Undirected
72;5713;Undirected
72;6169;Undirected
72;6181;Undirected
72;6341;Undirected
72;7419;Undirected
72;7491;Undirected
72;7725;Undirected
72;7733;Undirected
72;8105;Undirected
72;8156;Undirected
72;8220;Undirected
72;8523;Undirected
72;8786;Undirected
72;8956;Undirected
72;9141;Undirected
72;9690;Undirected
73;654;Undirected
73;1314;Undirected
73;1537;Undirected
73;2556;Undirected
73;3055;Undirected
73;3691;Undirected
73;4293;Undirected
73;5030;Undirected
73;5562;Undirected
73;5822;Undirected
73;6078;Undirected
73;6363;Undirected
73;7220;Undirected
73;7363;Undirected
73;8193;Undirected
73;8384;Undirected
73;8499;Undirected
73;8611;Undirected
73;9507;Undirected
74;280;Undirected
74;706;Undirected
74;1016;Undirected
74;1946;Undirected
74;2121;Undirected
74;2227;Undirected
74;3001;Undirected
74;3052;Undirected
74;3437;Undirected
74;4316;Undirected
74;4666;Undirected
74;4928;Undirected
74;5053;Undirected
74;6171;Undirected
74;7234;Undirected
74;7296;Undirected
74;7338;Undirected
74;7530;Undirected
74;7684;Undirected
74;8535;Undirected
74;8830;Undirected
74;8929;Undirected
74;9309;Undirected
74;9918;Undirected
75;403;Undirected
75;725;Undirected
75;1557;Undirected
75;2347;Undirected
75;2660;Undirected
75;3213;Undirected
75;3998;Undirected
75;4455;Undirected
75;4922;Undirected
75;6691;Undirected
75;7881;Undirected
75;8251;Undirected
75;8572;Undirected
75;9482;Undirected
76;694;Undirected
76;975;Undirected
76;1370;Undirected
76;1703;Undirected
76;1742;Undirected
76;2075;Undirected
76;2901;Undirected
76;3277;Undirected
76;4033;Undirected
76;4184;Undirected
76;5107;Undirected
76;6010;Undirected
76;6391;Undirected
76;7105;Undirected
76;7207;Undirected
76;7716;Undirected
76;7854;Undirected
76;8552;Undirected
76;9113;Undirected
76;9271;Undirected
76;9968;Undirected
77;416;Undirected
77;2303;Undirected
77;2410;Undirected
77;2559;Undirected
77;3624;Undirected
77;3815;Undirected
77;3827;Undirected
77;4644;Undirected
77;5370;Undirected
77;5922;Undirected
77;6131;Undirected
77;6667;Undirected
77;7439;Undirected
77;8669;Undirected
77;8919;Undirected
78;1642;Undirected
78;3097;Undirected
78;3600;Undirected
78;3613;Undirected
78;3944;Undirected
78;4170;Undirected
78;4524;Undirected
78;4740;Undirected
78;4850;Undirected
78;5034;Undirected
78;6622;Undirected
78;6885;Undirected
78;7958;Undirected
78;9609;Undirected
78;9729;Undirected
78;9792;Undirected
79;225;Undirected
79;1562;Undirected
79;2756;Undirected
79;4252;Undirected
79;4257;Undirected
79;5348;Undirected
79;5869;Undirected
79;6228;Undirected
79;6276;Undirected
79;6331;Undirected
79;6375;Undirected
79;7821;Undirected
79;8572;Undirected
79;8611;Undirected
79;8825;Undirected
79;9244;Undirected
79;9524;Undirected
79;9712;Undirected
79;9734;Undirected
80;1127;Undirected
80;3249;Undirected
80;3645;Undirected
80;4268;Undirected
80;4978;Undirected
80;5068;Undirected
80;5084;Undirected
80;5524;Undirected
80;6578;Undirected
80;7321;Undirected
80;8299;Undirected
80;8549;Undirected
80;9468;Undirected
81;1010;Undirected
81;1405;Undirected
81;2119;Undirected
81;2164;Undirected
81;2714;Undirected
81;3326;Undirected
81;3493;Undirected
81;4525;Undirected
81;4759;Undirected
81;4932;Undirected
81;5979;Undirected
81;6856;Undirected
81;8259;Undirected
81;8843;Undirected
81;9900;Undirected
82;3544;Undirected
82;5050;Undirected
82;5259;Undirected
82;5396;Undirected
82;6609;Undirected
82;7547;Undirected
82;8545;Undirected
82;9069;Undirected
83;798;Undirected
83;1227;Undirected
83;2424;Undirected
83;3110;Undirected
83;3356;Undirected
83;3548;Undirected
83;3793;Undirected
83;3807;Undirected
