Source;Target;Type
52;253;Undirected
52;363;Undirected
52;370;Undirected
52;376;Undirected
52;385;Undirected
52;437;Undirected
52;446;Undirected
53;75;Undirected
53;109;Undirected
53;169;Undirected
53;274;Undirected
53;332;Undirected
53;379;Undirected
53;397;Undirected
53;404;Undirected
53;427;Undirected
53;500;Undirected
54;87;Undirected
54;95;Undirected
54;176;Undirected
54;204;Undirected
54;261;Undirected
54;279;Undirected
54;315;Undirected
54;338;Undirected
54;372;Undirected
54;400;Undirected
54;440;Undirected
54;481;Undirected
55;65;Undirected
55;83;Undirected
55;124;Undirected
55;205;Undirected
55;336;Undirected
55;377;Undirected
55;466;Undirected
55;481;Undirected
56;67;Undirected
56;92;Undirected
56;119;Undirected
56;146;Undirected
56;194;Undirected
56;204;Undirected
56;434;Undirected
56;452;Undirected
56;473;Undirected
57;69;Undirected
57;98;Undirected
57;192;Undirected
57;268;Undirected
57;285;Undirected
57;306;Undirected
57;311;Undirected
57;317;Undirected
57;336;Undirected
57;337;Undirected
57;361;Undirected
57;399;Undirected
57;416;Undirected
57;427;Undirected
57;491;Undirected
58;97;Undirected
58;100;Undirected
58;225;Undirected
58;367;Undirected
58;391;Undirected
58;396;Undirected
58;419;Undirected
58;441;Undirected
59;79;Undirected
59;99;Undirected
59;103;Undirected
59;211;Undirected
59;221;Undirected
59;236;Undirected
59;289;Undirected
59;318;Undirected
59;333;Undirected
59;346;Undirected
59;473;Undirected
60;62;Undirected
60;131;Undirected
60;135;Undirected
60;239;Undirected
60;283;Undirected
60;326;Undirected
60;355;Undirected
60;499;Undirected
61;82;Undirected
61;114;Undirected
61;166;Undirected
61;171;Undirected
61;184;Undirected
61;268;Undirected
61;276;Undirected
61;296;Undirected
61;312;Undirected
61;439;Undirected
61;480;Undirected
61;481;Undirected
62;197;Undirected
62;203;Undirected
62;377;Undirected
63;262;Undirected
63;388;Undirected
63;436;Undirected
63;450;Undirected
63;453;Undirected
63;469;Undirected
64;164;Undirected
64;199;Undirected
64;240;Undirected
64;298;Undirected
64;316;Undirected
64;426;Undirected
64;457;Undirected
65;159;Undirected
65;190;Undirected
65;220;Undirected
65;271;Undirected
65;298;Undirected
65;303;Undirected
65;327;Undirected
65;404;Undirected
65;425;Undirected
66;133;Undirected
66;212;Undirected
66;305;Undirected
66;321;Undirected
66;335;Undirected
67;186;Undirected
67;252;Undirected
67;326;Undirected
67;365;Undirected
67;403;Undirected
68;93;Undirected
68;96;Undirected
68;134;Undirected
68;174;Undirected
68;261;Undirected
68;323;Undirected
68;350;Undirected
68;400;Undirected
68;472;Undirected
69;155;Undirected
69;247;Undirected
69;264;Undirected
69;366;Undirected
69;499;Undirected
69;500;Undirected
70;192;Undirected
70;243;Undirected
70;387;Undirected
70;476;Undirected
71;152;Undirected
71;164;Undirected
71;260;Undirected
71;264;Undirected
71;305;Undirected
71;361;Undirected
71;391;Undirected
71;432;Undirected
72;84;Undirected
72;93;Undirected
72;97;Undirected
72;161;Undirected
72;231;Undirected
72;237;Undirected
72;238;Undirected
72;251;Undirected
72;360;Undirected
73;131;Undirected
73;143;Undirected
73;194;Undirected
73;200;Undirected
73;212;Undirected
73;340;Undirected
73;374;Undirected
73;404;Undirected
73;416;Undirected
74;81;Undirected
74;111;Undirected
74;196;Undirected
74;257;Undirected
74;307;Undirected
74;358;Undirected
74;371;Undirected
74;409;Undirected
74;431;Undirected
74;433;Undirected
74;450;Undirected
74;471;Undirected
74;494;Undirected
75;114;Undirected
75;146;Undirected
75;158;Undirected
75;276;Undirected
75;369;Undirected
75;379;Undirected
76;98;Undirected
76;105;Undirected
76;299;Undirected
76;303;Undirected
76;373;Undirected
76;473;Undirected
77;117;Undirected
77;131;Undirected
77;234;Undirected
77;238;Undirected
77;346;Undirected
77;352;Undirected
77;359;Undirected
78;127;Undirected
78;404;Undirected
78;412;Undirected
78;454;Undirected
79;83;Undirected
79;98;Undirected
79;153;Undirected
79;158;Undirected
79;340;Undirected
79;479;Undirected
80;81;Undirected
80;213;Undirected
80;226;Undirected
80;362;Undirected
80;365;Undirected
80;414;Undirected
81;93;Undirected
81;205;Undirected
81;216;Undirected
81;347;Undirected
81;413;Undirected
82;132;Undirected
82;199;Undirected
82;286;Undirected
82;320;Undirected
83;179;Undirected
83;226;Undirected
83;227;Undirected
83;231;Undirected
83;255;Undirected
83;412;Undirected
83;451;Undirected
83;464;Undirected
83;498;Undirected
84;111;Undirected
84;416;Undirected
85;105;Undirected
85;138;Undirected
85;140;Undirected
85;281;Undirected
85;417;Undirected
85;466;Undirected
85;487;Undirected
86;128;Undirected
86;193;Undirected
86;262;Undirected
86;334;Undirected
86;422;Undirected
86;430;Undirected
86;463;Undirected
86;479;Undirected
87;93;Undirected
87;103;Undirected
87;144;Undirected
87;356;Undirected
87;382;Undirected
87;408;Undirected
87;415;Undirected
87;461;Undirected
87;464;Undirected
87;479;Undirected
87;484;Undirected
88;91;Undirected
88;192;Undirected
88;196;Undirected
88;241;Undirected
88;251;Undirected
88;331;Undirected
88;482;Undirected
88;500;Undirected
89;104;Undirected
89;231;Undirected
89;278;Undirected
89;305;Undirected
89;338;Undirected
89;366;Undirected
89;413;Undirected
89;422;Undirected
89;480;Undirected
89;482;Undirected
90;161;Undirected
90;282;Undirected
90;351;Undirected
90;367;Undirected
90;402;Undirected
90;448;Undirected
90;475;Undirected
90;479;Undirected
91;140;Undirected
91;193;Undirected
91;255;Undirected
91;481;Undirected
92;137;Undirected
92;151;Undirected
92;246;Undirected
92;311;Undirected
92;343;Undirected
92;382;Undirected
92;452;Undirected
92;484;Undirected
93;207;Undirected
93;212;Undirected
93;246;Undirected
93;417;Undirected
93;425;Undirected
93;427;Undirected
93;437;Undirected
93;490;Undirected
94;96;Undirected
94;124;Undirected
94;195;Undirected
94;234;Undirected
94;249;Undirected
94;329;Undirected
94;349;Undirected
94;367;Undirected
94;476;Undirected
95;127;Undirected
95;159;Undirected
95;195;Undirected
95;223;Undirected
95;296;Undirected
95;361;Undirected
95;417;Undirected
95;447;Undirected
96;135;Undirected
96;149;Undirected
96;207;Undirected
96;214;Undirected
96;219;Undirected
96;267;Undirected
96;288;Undirected
96;300;Undirected
96;335;Undirected
96;375;Undirected
96;419;Undirected
96;421;Undirected
96;474;Undirected
96;491;Undirected
97;154;Undirected
97;245;Undirected
97;272;Undirected
97;381;Undirected
97;435;Undirected
97;441;Undirected
98;101;Undirected
98;119;Undirected
98;188;Undirected
98;213;Undirected
98;231;Undirected
98;382;Undirected
98;390;Undirected
98;405;Undirected
98;495;Undirected
99;140;Undirected
99;245;Undirected
99;255;Undirected
99;292;Undirected
99;316;Undirected
99;324;Undirected
99;343;Undirected
99;411;Undirected
100;133;Undirected
100;223;Undirected
100;243;Undirected
100;254;Undirected
100;276;Undirected
100;333;Undirected
100;415;Undirected
101;242;Undirected
101;320;Undirected
101;344;Undirected
101;376;Undirected
101;400;Undirected
101;432;Undirected
102;187;Undirected
102;280;Undirected
102;287;Undirected
102;302;Undirected
102;331;Undirected
102;406;Undirected
102;419;Undirected
102;443;Undirected
102;462;Undirected
103;140;Undirected
103;163;Undirected
103;227;Undirected
103;230;Undirected
103;249;Undirected
103;264;Undirected
103;281;Undirected
103;306;Undirected
103;310;Undirected
103;317;Undirected
103;330;Undirected
103;380;Undirected
103;427;Undirected
103;434;Undirected
103;477;Undirected
103;482;Undirected
104;113;Undirected
104;139;Undirected
104;315;Undirected
104;403;Undirected
105;107;Undirected
105;164;Undirected
105;166;Undirected
105;360;Undirected
105;392;Undirected
105;478;Undirected
105;491;Undirected
105;499;Undirected
106;127;Undirected
106;155;Undirected
106;187;Undirected
106;232;Undirected
106;240;Undirected
106;313;Undirected
106;342;Undirected
106;457;Undirected
107;172;Undirected
107;244;Undirected
107;336;Undirected
107;358;Undirected
107;363;Undirected
107;387;Undirected
107;426;Undirected
107;427;Undirected
107;430;Undirected
107;435;Undirected
108;133;Undirected
108;222;Undirected
108;261;Undirected
108;287;Undirected
108;292;Undirected
108;461;Undirected
109;112;Undirected
109;117;Undirected
109;162;Undirected
109;309;Undirected
109;453;Undirected
110;135;Undirected
110;210;Undirected
110;234;Undirected
110;271;Undirected
110;367;Undirected
110;406;Undirected
110;414;Undirected
110;467;Undirected
110;481;Undirected
110;498;Undirected
111;141;Undirected
111;288;Undirected
111;322;Undirected
111;342;Undirected
111;385;Undirected
111;394;Undirected
111;397;Undirected
111;457;Undirected
111;472;Undirected
111;500;Undirected
112;122;Undirected
112;166;Undirected
112;356;Undirected
112;365;Undirected
112;368;Undirected
112;377;Undirected
112;385;Undirected
112;447;Undirected
113;122;Undirected
113;205;Undirected
113;210;Undirected
113;411;Undirected
113;432;Undirected
113;433;Undirected
113;483;Undirected
114;124;Undirected
114;173;Undirected
114;186;Undirected
114;258;Undirected
114;394;Undirected
114;407;Undirected
115;166;Undirected
115;204;Undirected
115;207;Undirected
115;217;Undirected
115;218;Undirected
115;240;Undirected
115;311;Undirected
115;385;Undirected
115;429;Undirected
115;489;Undirected
116;129;Undirected
116;143;Undirected
116;188;Undirected
116;355;Undirected
116;395;Undirected
116;403;Undirected
116;458;Undirected
116;487;Undirected
117;129;Undirected
117;162;Undirected
117;213;Undirected
117;266;Undirected
117;307;Undirected
117;309;Undirected
117;432;Undirected
117;491;Undirected
118;137;Undirected
118;155;Undirected
118;252;Undirected
118;310;Undirected
118;337;Undirected
118;347;Undirected
118;371;Undirected
118;405;Undirected
118;444;Undirected
118;453;Undirected
118;487;Undirected
118;488;Undirected
119;139;Undirected
119;157;Undirected
119;347;Undirected
119;379;Undirected
119;420;Undirected
119;431;Undirected
119;449;Undirected
119;466;Undirected
120;121;Undirected
120;144;Undirected
120;171;Undirected
120;247;Undirected
120;400;Undirected
120;406;Undirected
120;415;Undirected
121;155;Undirected
121;229;Undirected
121;297;Undirected
121;304;Undirected
121;309;Undirected
121;341;Undirected
121;386;Undirected
121;415;Undirected
122;178;Undirected
122;184;Undirected
122;186;Undirected
122;208;Undirected
122;240;Undirected
122;245;Undirected
122;301;Undirected
122;304;Undirected
122;455;Undirected
123;184;Undirected
123;253;Undirected
123;260;Undirected
123;281;Undirected
123;311;Undirected
123;345;Undirected
123;372;Undirected
123;373;Undirected
123;390;Undirected
124;141;Undirected
124;146;Undirected
124;149;Undirected
124;155;Undirected
124;162;Undirected
124;248;Undirected
124;273;Undirected
124;300;Undirected
124;369;Undirected
124;386;Undirected
124;411;Undirected
124;444;Undirected
124;453;Undirected
124;483;Undirected
125;156;Undirected
125;181;Undirected
125;250;Undirected
125;266;Undirected
125;272;Undirected
125;273;Undirected
125;339;Undirected
125;344;Undirected
125;403;Undirected
125;441;Undirected
125;488;Undirected
126;144;Undirected
126;343;Undirected
126;453;Undirected
126;459;Undirected
126;466;Undirected
126;492;Undirected
127;147;Undirected
127;153;Undirected
127;171;Undirected
127;203;Undirected
127;235;Undirected
127;242;Undirected
127;247;Undirected
127;257;Undirected
127;267;Undirected
127;308;Undirected
127;321;Undirected
127;358;Undirected
127;381;Undirected
127;402;Undirected
127;425;Undirected
127;490;Undirected
127;495;Undirected
128;149;Undirected
128;165;Undirected
128;204;Undirected
128;212;Undirected
128;220;Undirected
128;247;Undirected
128;461;Undirected
129;177;Undirected
129;188;Undirected
129;319;Undirected
129;357;Undirected
129;359;Undirected
129;449;Undirected
130;154;Undirected
130;219;Undirected
130;286;Undirected
130;317;Undirected
130;321;Undirected
130;357;Undirected
130;390;Undirected
130;391;Undirected
130;428;Undirected
130;456;Undirected
130;489;Undirected
130;499;Undirected
131;143;Undirected
131;146;Undirected
131;162;Undirected
131;202;Undirected
131;211;Undirected
131;277;Undirected
131;291;Undirected
131;386;Undirected
131;404;Undirected
132;133;Undirected
132;221;Undirected
132;302;Undirected
132;317;Undirected
132;340;Undirected
132;350;Undirected
132;439;Undirected
132;446;Undirected
132;466;Undirected
132;498;Undirected
133;186;Undirected
133;219;Undirected
133;225;Undirected
133;235;Undirected
133;331;Undirected
133;379;Undirected
133;386;Undirected
133;461;Undirected
133;489;Undirected
134;285;Undirected
134;307;Undirected
134;313;Undirected
134;342;Undirected
134;397;Undirected
134;408;Undirected
134;440;Undirected
135;167;Undirected
135;211;Undirected
135;273;Undirected
135;301;Undirected
135;309;Undirected
135;310;Undirected
135;370;Undirected
135;462;Undirected
135;480;Undirected
135;489;Undirected
135;495;Undirected
136;201;Undirected
136;246;Undirected
136;274;Undirected
136;309;Undirected
136;326;Undirected
136;349;Undirected
136;395;Undirected
136;421;Undirected
137;174;Undirected
137;196;Undirected
137;202;Undirected
137;352;Undirected
137;401;Undirected
137;448;Undirected
137;454;Undirected
138;173;Undirected
138;188;Undirected
138;205;Undirected
138;233;Undirected
138;244;Undirected
138;483;Undirected
139;183;Undirected
139;250;Undirected
139;276;Undirected
139;398;Undirected
139;446;Undirected
139;491;Undirected
140;153;Undirected
140;164;Undirected
140;354;Undirected
140;384;Undirected
141;158;Undirected
141;233;Undirected
141;329;Undirected
141;357;Undirected
142;143;Undirected
142;189;Undirected
142;211;Undirected
142;238;Undirected
142;293;Undirected
142;408;Undirected
143;230;Undirected
143;232;Undirected
143;322;Undirected
143;433;Undirected
143;458;Undirected
143;479;Undirected
144;234;Undirected
144;259;Undirected
144;389;Undirected
144;497;Undirected
145;185;Undirected
145;309;Undirected
145;317;Undirected
145;395;Undirected
145;403;Undirected
145;455;Undirected
146;316;Undirected
146;332;Undirected
146;384;Undirected
146;471;Undirected
147;208;Undirected
147;209;Undirected
147;273;Undirected
147;296;Undirected
147;313;Undirected
147;382;Undirected
147;392;Undirected
147;393;Undirected
147;410;Undirected
147;461;Undirected
147;495;Undirected
148;227;Undirected
148;276;Undirected
148;332;Undirected
148;357;Undirected
148;439;Undirected
148;466;Undirected
149;262;Undirected
149;268;Undirected
149;310;Undirected
149;323;Undirected
149;467;Undirected
149;474;Undirected
150;158;Undirected
150;162;Undirected
150;233;Undirected
150;236;Undirected
150;258;Undirected
150;261;Undirected
150;282;Undirected
150;296;Undirected
150;307;Undirected
150;359;Undirected
150;405;Undirected
150;438;Undirected
151;156;Undirected
151;167;Undirected
151;171;Undirected
151;364;Undirected
151;378;Undirected
151;386;Undirected
151;415;Undirected
151;437;Undirected
151;461;Undirected
152;250;Undirected
152;440;Undirected
152;458;Undirected
152;463;Undirected
152;473;Undirected
153;165;Undirected
153;208;Undirected
153;287;Undirected
153;289;Undirected
153;498;Undirected
154;335;Undirected
154;337;Undirected
154;351;Undirected
154;376;Undirected
154;409;Undirected
154;425;Undirected
154;470;Undirected
155;174;Undirected
155;179;Undirected
155;229;Undirected
155;353;Undirected
155;361;Undirected
155;375;Undirected
155;400;Undirected
155;427;Undirected
155;467;Undirected
156;173;Undirected
156;219;Undirected
156;222;Undirected
156;246;Undirected
156;278;Undirected
156;392;Undirected
156;454;Undirected
156;461;Undirected
157;322;Undirected
157;411;Undirected
157;474;Undirected
157;485;Undirected
158;177;Undirected
158;225;Undirected
158;237;Undirected
158;323;Undirected
158;346;Undirected
158;355;Undirected
158;393;Undirected
158;425;Undirected
158;445;Undirected
158;472;Undirected
159;310;Undirected
159;397;Undirected
159;486;Undirected
160;180;Undirected
160;248;Undirected
160;269;Undirected
160;280;Undirected
160;395;Undirected
161;183;Undirected
161;199;Undirected
161;206;Undirected
161;247;Undirected
161;473;Undirected
161;499;Undirected
162;240;Undirected
162;277;Undirected
162;461;Undirected
162;471;Undirected
163;165;Undirected
163;226;Undirected
163;237;Undirected
163;319;Undirected
163;409;Undirected
163;443;Undirected
163;469;Undirected
163;484;Undirected
164;166;Undirected
164;183;Undirected
164;222;Undirected
164;226;Undirected
164;229;Undirected
164;260;Undirected
164;276;Undirected
164;315;Undirected
164;329;Undirected
164;423;Undirected
164;428;Undirected
165;459;Undirected
166;202;Undirected
166;257;Undirected
166;279;Undirected
166;324;Undirected
166;430;Undirected
166;469;Undirected
166;500;Undirected
167;176;Undirected
167;264;Undirected
167;317;Undirected
167;363;Undirected
167;401;Undirected
168;244;Undirected
168;266;Undirected
168;293;Undirected
168;430;Undirected
168;478;Undirected
169;205;Undirected
169;215;Undirected
169;224;Undirected
169;302;Undirected
169;332;Undirected
169;336;Undirected
169;427;Undirected
169;453;Undirected
169;461;Undirected
170;175;Undirected
170;192;Undirected
170;207;Undirected
170;248;Undirected
170;280;Undirected
170;292;Undirected
170;305;Undirected
170;329;Undirected
170;348;Undirected
170;361;Undirected
170;453;Undirected
171;212;Undirected
171;260;Undirected
171;267;Undirected
171;291;Undirected
171;329;Undirected
171;434;Undirected
171;471;Undirected
172;247;Undirected
172;347;Undirected
172;349;Undirected
172;393;Undirected
172;417;Undirected
172;460;Undirected
172;489;Undirected
173;192;Undirected
173;216;Undirected
173;260;Undirected
173;275;Undirected
173;378;Undirected
173;419;Undirected
173;422;Undirected
173;438;Undirected
174;209;Undirected
174;233;Undirected
174;310;Undirected
174;333;Undirected
175;211;Undirected
175;247;Undirected
175;290;Undirected
175;299;Undirected
175;346;Undirected
176;209;Undirected
176;253;Undirected
176;282;Undirected
176;295;Undirected
176;318;Undirected
176;420;Undirected
176;438;Undirected
176;472;Undirected
176;494;Undirected
177;179;Undirected
177;248;Undirected
177;278;Undirected
177;351;Undirected
177;417;Undirected
177;443;Undirected
177;447;Undirected
178;189;Undirected
178;269;Undirected
178;270;Undirected
178;343;Undirected
178;352;Undirected
178;457;Undirected
178;491;Undirected
179;451;Undirected
179;463;Undirected
179;481;Undirected
180;212;Undirected
180;235;Undirected
180;399;Undirected
180;414;Undirected
181;206;Undirected
181;266;Undirected
181;390;Undirected
181;402;Undirected
181;411;Undirected
181;486;Undirected
182;227;Undirected
182;235;Undirected
182;292;Undirected
182;418;Undirected
182;466;Undirected
183;195;Undirected
183;234;Undirected
183;389;Undirected
183;410;Undirected
184;301;Undirected
184;302;Undirected
185;265;Undirected
185;364;Undirected
185;385;Undirected
185;396;Undirected
185;402;Undirected
185;427;Undirected
185;433;Undirected
185;462;Undirected
185;470;Undirected
186;209;Undirected
186;266;Undirected
186;268;Undirected
186;281;Undirected
186;285;Undirected
186;313;Undirected
186;407;Undirected
186;410;Undirected
187;191;Undirected
187;449;Undirected
187;499;Undirected
188;216;Undirected
188;217;Undirected
188;329;Undirected
188;333;Undirected
188;377;Undirected
188;458;Undirected
188;480;Undirected
189;395;Undirected
189;432;Undirected
189;495;Undirected
190;240;Undirected
190;345;Undirected
190;392;Undirected
190;393;Undirected
190;458;Undirected
191;333;Undirected
191;338;Undirected
191;342;Undirected
191;351;Undirected
191;421;Undirected
191;454;Undirected
191;485;Undirected
192;237;Undirected
192;258;Undirected
